session_id,product_id,position,clicked,price_pln,category,quality_score,user_preferred_category
49,prod_49_9,9,0,1199.9,Odziez,0.917,Odziez
50,prod_50_1,1,0,2178.42,Odziez,0.1,Odziez
50,prod_50_2,2,0,153.19,Odziez,0.369,Odziez
50,prod_50_3,3,0,211.67,Odziez,0.349,Odziez
50,prod_50_4,4,0,135.44,Odziez,0.848,Odziez
50,prod_50_5,5,0,717.45,Odziez,0.1,Odziez
50,prod_50_6,6,0,699.38,Odziez,0.435,Odziez
50,prod_50_7,7,0,291.98,Elektronika,0.457,Odziez
50,prod_50_8,8,0,421.12,Ksiazki,0.722,Odziez
50,prod_50_9,9,0,110.72,Odziez,0.54,Odziez
50,prod_50_10,10,0,445.36,Odziez,0.444,Odziez
51,prod_51_1,1,1,174.2,Odziez,0.295,Odziez
51,prod_51_2,2,1,423.08,Odziez,0.361,Odziez
51,prod_51_3,3,1,189.69,Odziez,0.926,Odziez
51,prod_51_4,4,0,147.56,Odziez,0.443,Odziez
51,prod_51_5,5,0,107.21,Odziez,0.51,Odziez
51,prod_51_6,6,0,478.44,Odziez,0.534,Odziez
51,prod_51_7,7,0,187.46,Odziez,0.803,Odziez
51,prod_51_8,8,0,708.0,Odziez,0.887,Odziez
51,prod_51_9,9,0,519.41,Odziez,0.777,Odziez
51,prod_51_10,10,0,419.42,Odziez,0.168,Odziez
51,prod_51_11,11,0,736.08,Odziez,0.455,Odziez
51,prod_51_12,12,0,489.69,Ksiazki,0.631,Odziez
52,prod_52_1,1,1,322.88,Ksiazki,0.65,Ksiazki
52,prod_52_2,2,0,1015.9,Ksiazki,0.113,Ksiazki
52,prod_52_3,3,0,170.41,Ksiazki,0.546,Ksiazki
52,prod_52_4,4,0,219.38,Ksiazki,0.605,Ksiazki
52,prod_52_5,5,0,91.65,Ksiazki,0.544,Ksiazki
53,prod_53_1,1,0,385.69,Odziez,0.928,Odziez
53,prod_53_2,2,1,291.76,Odziez,0.848,Odziez
53,prod_53_3,3,0,25.97,Odziez,0.678,Odziez
53,prod_53_4,4,0,43.02,Odziez,0.384,Odziez
53,prod_53_5,5,0,166.8,Odziez,0.76,Odziez
53,prod_53_6,6,0,232.44,Odziez,0.858,Odziez
53,prod_53_7,7,1,241.42,Odziez,0.673,Odziez
53,prod_53_8,8,0,143.56,Elektronika,0.628,Odziez
53,prod_53_9,9,0,316.58,Odziez,0.507,Odziez
54,prod_54_1,1,0,293.01,Odziez,0.456,Odziez
54,prod_54_2,2,0,41.88,Odziez,0.514,Odziez
54,prod_54_3,3,0,495.96,Odziez,0.639,Odziez
54,prod_54_4,4,0,193.2,Odziez,0.528,Odziez
54,prod_54_5,5,1,576.75,Odziez,0.554,Odziez
54,prod_54_6,6,0,76.93,Odziez,0.421,Odziez
54,prod_54_7,7,0,182.89,Odziez,0.829,Odziez
54,prod_54_8,8,0,228.23,Odziez,0.266,Odziez
54,prod_54_9,9,0,569.34,Odziez,0.459,Odziez
54,prod_54_10,10,0,134.21,Odziez,0.148,Odziez
54,prod_54_11,11,0,47.06,Elektronika,0.645,Odziez
54,prod_54_12,12,1,450.81,Odziez,0.746,Odziez
55,prod_55_1,1,0,454.12,Odziez,0.831,Odziez
55,prod_55_2,2,0,46.71,Odziez,0.753,Odziez
55,prod_55_3,3,0,301.72,Odziez,0.59,Odziez
55,prod_55_4,4,0,300.72,Odziez,0.651,Odziez
55,prod_55_5,5,0,78.02,Odziez,0.247,Odziez
55,prod_55_6,6,0,1377.92,Odziez,0.564,Odziez
56,prod_56_1,1,0,815.03,Odziez,0.178,Odziez
56,prod_56_2,2,0,101.9,Odziez,0.945,Odziez
56,prod_56_3,3,0,1548.17,Odziez,0.606,Odziez
56,prod_56_4,4,0,289.68,Odziez,0.249,Odziez
56,prod_56_5,5,0,547.4,Odziez,0.429,Odziez
56,prod_56_6,6,0,486.69,Odziez,0.333,Odziez
56,prod_56_7,7,0,86.38,Odziez,0.719,Odziez
56,prod_56_8,8,0,466.64,Odziez,0.57,Odziez
56,prod_56_9,9,0,740.11,Odziez,0.808,Odziez
56,prod_56_10,10,0,332.48,Odziez,0.811,Odziez
56,prod_56_11,11,0,127.77,Odziez,0.532,Odziez
57,prod_57_1,1,0,226.93,Elektronika,0.443,Elektronika
57,prod_57_2,2,0,310.54,Elektronika,0.147,Elektronika
57,prod_57_3,3,0,633.74,Elektronika,0.368,Elektronika
57,prod_57_4,4,0,904.48,Elektronika,0.428,Elektronika
57,prod_57_5,5,0,253.54,Elektronika,0.281,Elektronika
57,prod_57_6,6,0,1953.01,Elektronika,0.1,Elektronika
57,prod_57_7,7,0,413.42,Elektronika,0.514,Elektronika
57,prod_57_8,8,0,278.82,Elektronika,0.967,Elektronika
57,prod_57_9,9,0,72.73,Elektronika,0.579,Elektronika
57,prod_57_10,10,0,284.65,Elektronika,0.561,Elektronika
58,prod_58_1,1,0,162.65,Odziez,0.298,Odziez
58,prod_58_2,2,0,947.47,Odziez,0.123,Odziez
58,prod_58_3,3,0,147.46,Odziez,0.444,Odziez
58,prod_58_4,4,0,282.53,Ksiazki,0.692,Odziez
58,prod_58_5,5,0,182.36,Odziez,0.113,Odziez
58,prod_58_6,6,0,790.72,Odziez,0.367,Odziez
58,prod_58_7,7,0,296.16,Odziez,0.573,Odziez
59,prod_59_1,1,0,71.86,Odziez,0.225,Odziez
59,prod_59_2,2,0,444.94,Odziez,0.84,Odziez
59,prod_59_3,3,0,247.9,Odziez,0.465,Odziez
59,prod_59_4,4,0,377.22,Odziez,0.649,Odziez
59,prod_59_5,5,0,344.4,Odziez,0.137,Odziez
59,prod_59_6,6,0,515.64,Odziez,0.212,Odziez
59,prod_59_7,7,0,388.46,Ksiazki,0.975,Odziez
59,prod_59_8,8,0,70.45,Elektronika,0.597,Odziez
59,prod_59_9,9,0,144.25,Ksiazki,0.232,Odziez
59,prod_59_10,10,0,163.59,Odziez,0.716,Odziez
60,prod_60_1,1,0,259.36,Ksiazki,0.242,Ksiazki
60,prod_60_2,2,0,111.47,Ksiazki,0.435,Ksiazki
60,prod_60_3,3,0,377.95,Ksiazki,0.634,Ksiazki
60,prod_60_4,4,1,39.76,Elektronika,0.225,Ksiazki
60,prod_60_5,5,0,2123.18,Ksiazki,0.878,Ksiazki
60,prod_60_6,6,0,241.38,Ksiazki,0.545,Ksiazki
60,prod_60_7,7,0,452.09,Ksiazki,0.1,Ksiazki
60,prod_60_8,8,0,84.54,Ksiazki,0.932,Ksiazki
60,prod_60_9,9,0,532.63,Odziez,0.807,Ksiazki
61,prod_61_1,1,0,556.76,Elektronika,0.418,Elektronika
61,prod_61_2,2,0,115.49,Elektronika,0.38,Elektronika
61,prod_61_3,3,0,289.39,Elektronika,0.406,Elektronika
61,prod_61_4,4,0,129.76,Odziez,0.558,Elektronika
61,prod_61_5,5,0,273.6,Elektronika,0.691,Elektronika
61,prod_61_6,6,0,337.17,Elektronika,0.79,Elektronika
61,prod_61_7,7,0,1393.0,Elektronika,0.549,Elektronika
61,prod_61_8,8,0,387.66,Odziez,0.498,Elektronika
61,prod_61_9,9,0,162.41,Elektronika,0.445,Elektronika
61,prod_61_10,10,0,499.82,Elektronika,0.282,Elektronika
62,prod_62_1,1,0,45.17,Ksiazki,0.721,Ksiazki
62,prod_62_2,2,0,66.47,Ksiazki,0.523,Ksiazki
62,prod_62_3,3,0,68.69,Ksiazki,0.31,Ksiazki
62,prod_62_4,4,0,530.72,Ksiazki,0.597,Ksiazki
62,prod_62_5,5,0,286.27,Ksiazki,0.607,Ksiazki
62,prod_62_6,6,1,350.61,Ksiazki,0.316,Ksiazki
63,prod_63_1,1,0,883.54,Odziez,0.725,Ksiazki
63,prod_63_2,2,0,674.95,Ksiazki,0.418,Ksiazki
63,prod_63_3,3,0,196.12,Ksiazki,0.371,Ksiazki
63,prod_63_4,4,0,155.32,Odziez,0.45,Ksiazki
63,prod_63_5,5,0,74.17,Elektronika,0.561,Ksiazki
63,prod_63_6,6,0,93.83,Ksiazki,0.422,Ksiazki
63,prod_63_7,7,0,74.65,Elektronika,0.267,Ksiazki
63,prod_63_8,8,0,2474.92,Ksiazki,0.671,Ksiazki
63,prod_63_9,9,1,85.87,Ksiazki,0.136,Ksiazki
63,prod_63_10,10,0,170.69,Ksiazki,0.674,Ksiazki
63,prod_63_11,11,0,331.68,Odziez,0.498,Ksiazki
64,prod_64_1,1,0,237.21,Ksiazki,0.734,Elektronika
64,prod_64_2,2,0,565.78,Elektronika,0.57,Elektronika
64,prod_64_3,3,1,683.66,Elektronika,0.481,Elektronika
64,prod_64_4,4,0,815.68,Elektronika,0.45,Elektronika
64,prod_64_5,5,0,178.43,Elektronika,0.452,Elektronika
64,prod_64_6,6,0,856.58,Elektronika,0.898,Elektronika
64,prod_64_7,7,0,587.28,Elektronika,0.648,Elektronika
64,prod_64_8,8,0,742.21,Elektronika,0.584,Elektronika
64,prod_64_9,9,0,1262.87,Elektronika,0.167,Elektronika
64,prod_64_10,10,0,463.59,Elektronika,0.781,Elektronika
64,prod_64_11,11,0,327.67,Elektronika,0.828,Elektronika
65,prod_65_1,1,0,114.6,Elektronika,0.453,Elektronika
65,prod_65_2,2,0,905.01,Odziez,0.387,Elektronika
65,prod_65_3,3,0,283.69,Elektronika,0.27,Elektronika
65,prod_65_4,4,0,493.25,Odziez,0.451,Elektronika
65,prod_65_5,5,0,308.49,Elektronika,0.548,Elektronika
65,prod_65_6,6,0,180.57,Elektronika,0.563,Elektronika
65,prod_65_7,7,1,262.67,Elektronika,0.476,Elektronika
65,prod_65_8,8,0,90.07,Odziez,0.142,Elektronika
66,prod_66_1,1,0,166.12,Ksiazki,0.446,Ksiazki
66,prod_66_2,2,0,61.9,Ksiazki,0.5,Ksiazki
66,prod_66_3,3,0,460.86,Ksiazki,0.572,Ksiazki
66,prod_66_4,4,0,832.06,Elektronika,0.674,Ksiazki
66,prod_66_5,5,0,135.09,Ksiazki,0.587,Ksiazki
66,prod_66_6,6,0,320.15,Ksiazki,0.347,Ksiazki
66,prod_66_7,7,0,52.58,Ksiazki,0.801,Ksiazki
66,prod_66_8,8,0,163.24,Ksiazki,0.303,Ksiazki
66,prod_66_9,9,0,63.76,Ksiazki,0.831,Ksiazki
66,prod_66_10,10,0,506.32,Ksiazki,0.404,Ksiazki
67,prod_67_1,1,0,190.01,Ksiazki,0.318,Ksiazki
67,prod_67_2,2,0,95.12,Ksiazki,0.742,Ksiazki
67,prod_67_3,3,0,700.62,Ksiazki,0.897,Ksiazki
67,prod_67_4,4,0,80.08,Ksiazki,0.597,Ksiazki
67,prod_67_5,5,0,642.1,Odziez,0.628,Ksiazki
67,prod_67_6,6,0,220.19,Ksiazki,0.346,Ksiazki
68,prod_68_1,1,0,211.96,Ksiazki,0.443,Ksiazki
68,prod_68_2,2,0,160.32,Ksiazki,0.626,Ksiazki
68,prod_68_3,3,0,394.01,Odziez,0.214,Ksiazki
68,prod_68_4,4,0,707.02,Ksiazki,0.488,Ksiazki
68,prod_68_5,5,1,158.07,Ksiazki,0.619,Ksiazki
68,prod_68_6,6,0,598.03,Ksiazki,0.662,Ksiazki
69,prod_69_1,1,1,696.84,Elektronika,0.471,Elektronika
69,prod_69_2,2,0,346.76,Elektronika,0.411,Elektronika
69,prod_69_3,3,1,483.43,Elektronika,0.771,Elektronika
69,prod_69_4,4,0,402.64,Elektronika,0.663,Elektronika
69,prod_69_5,5,0,244.98,Elektronika,0.349,Elektronika
69,prod_69_6,6,0,644.94,Elektronika,0.765,Elektronika
69,prod_69_7,7,1,354.85,Elektronika,0.824,Elektronika
70,prod_70_1,1,0,375.06,Odziez,0.191,Ksiazki
70,prod_70_2,2,0,2715.4,Elektronika,0.426,Ksiazki
70,prod_70_3,3,0,109.19,Elektronika,0.1,Ksiazki
70,prod_70_4,4,0,152.46,Ksiazki,0.449,Ksiazki
70,prod_70_5,5,0,126.31,Ksiazki,0.626,Ksiazki
70,prod_70_6,6,0,283.07,Ksiazki,0.839,Ksiazki
70,prod_70_7,7,0,520.83,Ksiazki,0.1,Ksiazki
70,prod_70_8,8,0,57.56,Odziez,0.1,Ksiazki
70,prod_70_9,9,0,262.43,Ksiazki,0.344,Ksiazki
70,prod_70_10,10,0,1159.58,Elektronika,0.472,Ksiazki
70,prod_70_11,11,0,22.67,Ksiazki,0.524,Ksiazki
71,prod_71_1,1,0,238.54,Ksiazki,0.456,Ksiazki
71,prod_71_2,2,0,180.51,Ksiazki,0.729,Ksiazki
71,prod_71_3,3,0,263.23,Ksiazki,0.204,Ksiazki
71,prod_71_4,4,0,111.91,Ksiazki,0.1,Ksiazki
71,prod_71_5,5,0,123.36,Ksiazki,0.414,Ksiazki
71,prod_71_6,6,0,920.31,Ksiazki,0.181,Ksiazki
71,prod_71_7,7,0,393.38,Ksiazki,0.358,Ksiazki
71,prod_71_8,8,0,1048.03,Ksiazki,0.357,Ksiazki
71,prod_71_9,9,0,239.77,Ksiazki,0.137,Ksiazki
71,prod_71_10,10,0,454.32,Elektronika,0.775,Ksiazki
71,prod_71_11,11,0,579.29,Ksiazki,0.736,Ksiazki
72,prod_72_1,1,0,104.4,Odziez,0.275,Elektronika
72,prod_72_2,2,0,104.06,Ksiazki,0.577,Elektronika
72,prod_72_3,3,0,204.72,Elektronika,0.266,Elektronika
72,prod_72_4,4,0,411.65,Elektronika,0.406,Elektronika
72,prod_72_5,5,0,417.08,Elektronika,0.718,Elektronika
72,prod_72_6,6,0,710.4,Elektronika,0.29,Elektronika
72,prod_72_7,7,0,186.19,Elektronika,0.44,Elektronika
72,prod_72_8,8,0,233.95,Elektronika,0.75,Elektronika
72,prod_72_9,9,0,252.3,Elektronika,0.644,Elektronika
72,prod_72_10,10,0,351.29,Odziez,0.273,Elektronika
73,prod_73_1,1,1,287.92,Elektronika,0.577,Elektronika
73,prod_73_2,2,0,417.42,Elektronika,0.422,Elektronika
73,prod_73_3,3,0,306.31,Ksiazki,0.456,Elektronika
73,prod_73_4,4,0,249.0,Elektronika,0.232,Elektronika
73,prod_73_5,5,0,318.11,Elektronika,0.384,Elektronika
73,prod_73_6,6,0,209.93,Elektronika,0.499,Elektronika
73,prod_73_7,7,0,42.33,Elektronika,0.313,Elektronika
73,prod_73_8,8,1,58.19,Elektronika,0.115,Elektronika
73,prod_73_9,9,0,43.7,Elektronika,0.204,Elektronika
74,prod_74_1,1,0,74.02,Odziez,0.581,Odziez
74,prod_74_2,2,1,775.82,Odziez,0.375,Odziez
74,prod_74_3,3,0,935.26,Odziez,0.243,Odziez
74,prod_74_4,4,0,62.69,Ksiazki,0.209,Odziez
74,prod_74_5,5,0,159.07,Odziez,0.503,Odziez
74,prod_74_6,6,0,119.8,Odziez,0.332,Odziez
74,prod_74_7,7,0,327.74,Ksiazki,0.513,Odziez
74,prod_74_8,8,0,183.53,Odziez,0.836,Odziez
74,prod_74_9,9,0,110.61,Odziez,0.68,Odziez
74,prod_74_10,10,0,341.18,Odziez,0.633,Odziez
75,prod_75_1,1,0,218.85,Odziez,0.759,Elektronika
75,prod_75_2,2,0,515.14,Elektronika,0.1,Elektronika
75,prod_75_3,3,0,321.53,Odziez,0.834,Elektronika
75,prod_75_4,4,0,227.68,Odziez,0.655,Elektronika
75,prod_75_5,5,0,110.65,Elektronika,0.1,Elektronika
75,prod_75_6,6,0,277.21,Elektronika,0.287,Elektronika
75,prod_75_7,7,0,616.17,Elektronika,0.446,Elektronika
75,prod_75_8,8,0,188.94,Elektronika,0.14,Elektronika
76,prod_76_1,1,1,328.51,Elektronika,0.526,Ksiazki
76,prod_76_2,2,0,261.28,Ksiazki,0.843,Ksiazki
76,prod_76_3,3,1,209.29,Ksiazki,0.662,Ksiazki
76,prod_76_4,4,0,218.73,Ksiazki,0.629,Ksiazki
76,prod_76_5,5,0,611.92,Ksiazki,0.223,Ksiazki
76,prod_76_6,6,0,345.53,Ksiazki,0.229,Ksiazki
77,prod_77_1,1,0,159.17,Ksiazki,0.314,Ksiazki
77,prod_77_2,2,0,286.58,Ksiazki,0.519,Ksiazki
77,prod_77_3,3,0,152.05,Ksiazki,0.582,Ksiazki
77,prod_77_4,4,0,458.77,Ksiazki,0.2,Ksiazki
77,prod_77_5,5,0,368.93,Ksiazki,0.873,Ksiazki
77,prod_77_6,6,0,258.89,Ksiazki,0.768,Ksiazki
77,prod_77_7,7,0,102.66,Ksiazki,0.264,Ksiazki
77,prod_77_8,8,0,869.81,Ksiazki,0.282,Ksiazki
77,prod_77_9,9,0,120.53,Odziez,0.408,Ksiazki
78,prod_78_1,1,0,135.89,Elektronika,0.685,Elektronika
78,prod_78_2,2,0,790.57,Elektronika,0.922,Elektronika
78,prod_78_3,3,0,983.61,Elektronika,0.2,Elektronika
78,prod_78_4,4,0,264.49,Elektronika,0.125,Elektronika
78,prod_78_5,5,0,47.53,Elektronika,0.663,Elektronika
78,prod_78_6,6,0,544.7,Elektronika,0.1,Elektronika
78,prod_78_7,7,0,617.63,Elektronika,0.329,Elektronika
78,prod_78_8,8,0,522.95,Ksiazki,0.578,Elektronika
78,prod_78_9,9,0,758.32,Elektronika,0.588,Elektronika
78,prod_78_10,10,0,580.23,Elektronika,0.604,Elektronika
78,prod_78_11,11,0,77.54,Elektronika,0.593,Elektronika
79,prod_79_1,1,0,478.06,Odziez,0.596,Odziez
79,prod_79_2,2,0,218.8,Odziez,0.739,Odziez
79,prod_79_3,3,0,304.62,Odziez,0.409,Odziez
79,prod_79_4,4,0,208.51,Odziez,0.169,Odziez
79,prod_79_5,5,0,1103.6,Odziez,0.677,Odziez
79,prod_79_6,6,0,370.2,Elektronika,0.1,Odziez
79,prod_79_7,7,0,307.66,Odziez,0.634,Odziez
79,prod_79_8,8,0,362.16,Odziez,0.244,Odziez
79,prod_79_9,9,0,52.55,Odziez,0.58,Odziez
80,prod_80_1,1,0,338.44,Ksiazki,0.743,Ksiazki
80,prod_80_2,2,0,1219.62,Ksiazki,0.654,Ksiazki
80,prod_80_3,3,0,579.48,Ksiazki,0.197,Ksiazki
80,prod_80_4,4,0,722.21,Ksiazki,0.918,Ksiazki
80,prod_80_5,5,0,311.42,Odziez,0.644,Ksiazki
81,prod_81_1,1,1,70.58,Ksiazki,0.801,Ksiazki
81,prod_81_2,2,0,525.13,Ksiazki,0.976,Ksiazki
81,prod_81_3,3,0,160.73,Ksiazki,0.221,Ksiazki
81,prod_81_4,4,0,469.53,Odziez,0.821,Ksiazki
81,prod_81_5,5,0,466.84,Odziez,0.96,Ksiazki
82,prod_82_1,1,0,47.48,Ksiazki,0.641,Ksiazki
82,prod_82_2,2,0,188.36,Ksiazki,0.1,Ksiazki
82,prod_82_3,3,0,184.18,Ksiazki,0.667,Ksiazki
82,prod_82_4,4,1,379.72,Ksiazki,0.584,Ksiazki
82,prod_82_5,5,0,242.79,Ksiazki,0.599,Ksiazki
82,prod_82_6,6,0,586.55,Ksiazki,0.473,Ksiazki
83,prod_83_1,1,0,255.54,Elektronika,0.694,Elektronika
83,prod_83_2,2,0,1811.01,Elektronika,0.36,Elektronika
83,prod_83_3,3,0,274.11,Elektronika,0.525,Elektronika
83,prod_83_4,4,0,61.12,Elektronika,0.241,Elektronika
83,prod_83_5,5,0,116.02,Ksiazki,0.509,Elektronika
83,prod_83_6,6,0,197.85,Elektronika,0.427,Elektronika
83,prod_83_7,7,0,642.12,Elektronika,0.474,Elektronika
83,prod_83_8,8,0,212.44,Elektronika,0.262,Elektronika
83,prod_83_9,9,0,485.87,Ksiazki,0.22,Elektronika
83,prod_83_10,10,0,81.86,Elektronika,0.363,Elektronika
83,prod_83_11,11,0,156.57,Elektronika,0.516,Elektronika
84,prod_84_1,1,0,138.91,Odziez,0.899,Ksiazki
84,prod_84_2,2,0,115.43,Ksiazki,0.482,Ksiazki
84,prod_84_3,3,0,73.75,Ksiazki,0.17,Ksiazki
84,prod_84_4,4,0,231.49,Ksiazki,0.677,Ksiazki
84,prod_84_5,5,0,276.88,Ksiazki,0.713,Ksiazki
84,prod_84_6,6,0,73.69,Ksiazki,0.398,Ksiazki
84,prod_84_7,7,0,106.0,Ksiazki,0.105,Ksiazki
84,prod_84_8,8,0,1134.71,Odziez,0.831,Ksiazki
84,prod_84_9,9,0,236.77,Ksiazki,0.424,Ksiazki
84,prod_84_10,10,0,438.93,Ksiazki,0.195,Ksiazki
85,prod_85_1,1,0,320.67,Ksiazki,0.598,Odziez
85,prod_85_2,2,0,129.02,Odziez,0.272,Odziez
85,prod_85_3,3,0,350.63,Odziez,0.52,Odziez
85,prod_85_4,4,0,260.82,Odziez,0.104,Odziez
85,prod_85_5,5,0,175.94,Odziez,0.1,Odziez
85,prod_85_6,6,0,448.02,Odziez,0.325,Odziez
85,prod_85_7,7,0,121.13,Odziez,0.735,Odziez
85,prod_85_8,8,0,113.89,Elektronika,0.26,Odziez
85,prod_85_9,9,0,73.26,Odziez,0.502,Odziez
85,prod_85_10,10,0,451.41,Odziez,0.439,Odziez
86,prod_86_1,1,0,224.94,Odziez,0.157,Odziez
86,prod_86_2,2,0,104.53,Odziez,0.397,Odziez
86,prod_86_3,3,0,92.26,Odziez,0.1,Odziez
86,prod_86_4,4,0,731.63,Odziez,0.678,Odziez
86,prod_86_5,5,0,299.46,Odziez,0.104,Odziez
87,prod_87_1,1,0,270.98,Ksiazki,0.628,Ksiazki
87,prod_87_2,2,0,77.96,Ksiazki,0.301,Ksiazki
87,prod_87_3,3,0,266.42,Odziez,0.617,Ksiazki
87,prod_87_4,4,0,226.7,Ksiazki,0.344,Ksiazki
87,prod_87_5,5,0,934.07,Ksiazki,0.756,Ksiazki
87,prod_87_6,6,0,522.38,Elektronika,0.918,Ksiazki
87,prod_87_7,7,0,328.24,Ksiazki,0.875,Ksiazki
87,prod_87_8,8,0,244.4,Ksiazki,0.181,Ksiazki
88,prod_88_1,1,0,154.12,Odziez,0.675,Odziez
88,prod_88_2,2,0,212.76,Odziez,0.145,Odziez
88,prod_88_3,3,0,320.4,Odziez,0.495,Odziez
88,prod_88_4,4,0,213.99,Odziez,0.254,Odziez
88,prod_88_5,5,0,202.36,Odziez,0.538,Odziez
88,prod_88_6,6,0,316.35,Odziez,0.247,Odziez
88,prod_88_7,7,0,279.11,Ksiazki,0.976,Odziez
88,prod_88_8,8,0,188.76,Odziez,0.323,Odziez
88,prod_88_9,9,0,259.23,Odziez,0.717,Odziez
88,prod_88_10,10,0,367.03,Ksiazki,0.576,Odziez
88,prod_88_11,11,0,163.5,Odziez,0.188,Odziez
88,prod_88_12,12,0,614.35,Odziez,0.536,Odziez
89,prod_89_1,1,0,790.77,Odziez,0.39,Elektronika
89,prod_89_2,2,0,234.93,Elektronika,0.386,Elektronika
89,prod_89_3,3,0,153.42,Elektronika,0.687,Elektronika
89,prod_89_4,4,0,269.48,Elektronika,0.413,Elektronika
89,prod_89_5,5,0,416.14,Ksiazki,0.848,Elektronika
89,prod_89_6,6,0,781.02,Elektronika,0.711,Elektronika
89,prod_89_7,7,0,299.32,Elektronika,0.57,Elektronika
89,prod_89_8,8,0,80.39,Elektronika,0.192,Elektronika
90,prod_90_1,1,0,27.34,Odziez,0.451,Elektronika
90,prod_90_2,2,1,718.54,Elektronika,0.691,Elektronika
90,prod_90_3,3,0,417.82,Odziez,0.199,Elektronika
90,prod_90_4,4,0,2589.78,Elektronika,0.151,Elektronika
90,prod_90_5,5,0,282.47,Elektronika,0.87,Elektronika
90,prod_90_6,6,0,197.31,Elektronika,0.857,Elektronika
90,prod_90_7,7,0,437.63,Elektronika,0.212,Elektronika
90,prod_90_8,8,0,106.24,Odziez,0.362,Elektronika
90,prod_90_9,9,0,1200.81,Elektronika,0.45,Elektronika
91,prod_91_1,1,0,1102.17,Ksiazki,0.843,Ksiazki
91,prod_91_2,2,0,284.32,Ksiazki,0.1,Ksiazki
91,prod_91_3,3,0,183.48,Ksiazki,0.637,Ksiazki
91,prod_91_4,4,0,166.16,Ksiazki,0.462,Ksiazki
91,prod_91_5,5,0,95.95,Odziez,0.862,Ksiazki
92,prod_92_1,1,0,263.43,Elektronika,0.188,Elektronika
92,prod_92_2,2,0,213.36,Elektronika,0.679,Elektronika
92,prod_92_3,3,0,543.11,Elektronika,0.502,Elektronika
92,prod_92_4,4,0,85.69,Elektronika,0.71,Elektronika
92,prod_92_5,5,0,152.18,Odziez,0.445,Elektronika
92,prod_92_6,6,0,201.3,Elektronika,0.847,Elektronika
93,prod_93_1,1,0,244.86,Elektronika,0.359,Elektronika
93,prod_93_2,2,0,428.71,Elektronika,0.202,Elektronika
93,prod_93_3,3,1,348.49,Elektronika,0.395,Elektronika
93,prod_93_4,4,0,322.39,Elektronika,0.674,Elektronika
93,prod_93_5,5,0,81.8,Elektronika,0.128,Elektronika
93,prod_93_6,6,0,519.8,Elektronika,0.72,Elektronika
93,prod_93_7,7,0,312.85,Elektronika,0.519,Elektronika
94,prod_94_1,1,0,264.96,Elektronika,0.359,Elektronika
94,prod_94_2,2,0,122.96,Elektronika,0.406,Elektronika
94,prod_94_3,3,0,510.59,Ksiazki,0.18,Elektronika
94,prod_94_4,4,0,972.22,Elektronika,0.782,Elektronika
94,prod_94_5,5,0,103.15,Odziez,0.301,Elektronika
95,prod_95_1,1,1,1620.24,Elektronika,0.328,Elektronika
95,prod_95_2,2,0,373.05,Elektronika,0.26,Elektronika
95,prod_95_3,3,0,378.22,Elektronika,0.711,Elektronika
95,prod_95_4,4,0,241.42,Elektronika,0.667,Elektronika
95,prod_95_5,5,0,118.87,Elektronika,0.1,Elektronika
96,prod_96_1,1,0,139.39,Ksiazki,0.551,Ksiazki
96,prod_96_2,2,1,128.22,Elektronika,0.424,Ksiazki
96,prod_96_3,3,0,636.87,Ksiazki,0.447,Ksiazki
96,prod_96_4,4,0,111.53,Ksiazki,0.478,Ksiazki
96,prod_96_5,5,0,279.49,Ksiazki,0.43,Ksiazki
97,prod_97_1,1,0,194.88,Odziez,0.512,Odziez
97,prod_97_2,2,0,249.52,Odziez,0.501,Odziez
97,prod_97_3,3,0,808.24,Odziez,0.52,Odziez
97,prod_97_4,4,0,157.58,Odziez,0.564,Odziez
97,prod_97_5,5,1,164.74,Odziez,0.417,Odziez
98,prod_98_1,1,0,278.41,Odziez,0.665,Odziez
98,prod_98_2,2,0,211.5,Odziez,0.824,Odziez
98,prod_98_3,3,0,212.44,Odziez,0.719,Odziez
98,prod_98_4,4,0,231.6,Odziez,0.714,Odziez
98,prod_98_5,5,0,648.52,Odziez,0.294,Odziez
99,prod_99_1,1,0,64.85,Odziez,0.427,Odziez
99,prod_99_2,2,0,264.92,Odziez,0.531,Odziez
99,prod_99_3,3,0,1709.17,Odziez,0.896,Odziez
99,prod_99_4,4,0,92.08,Odziez,0.305,Odziez
99,prod_99_5,5,0,390.99,Elektronika,0.697,Odziez
99,prod_99_6,6,0,318.01,Odziez,0.753,Odziez
99,prod_99_7,7,0,123.92,Odziez,0.3,Odziez
99,prod_99_8,8,0,141.97,Odziez,0.56,Odziez
99,prod_99_9,9,0,1426.03,Elektronika,0.317,Odziez
99,prod_99_10,10,0,608.03,Odziez,0.118,Odziez
99,prod_99_11,11,0,121.87,Odziez,0.396,Odziez
99,prod_99_12,12,0,96.0,Odziez,0.578,Odziez
100,prod_100_1,1,0,143.34,Odziez,0.487,Odziez
100,prod_100_2,2,0,385.68,Odziez,0.77,Odziez
100,prod_100_3,3,0,200.45,Odziez,0.554,Odziez
100,prod_100_4,4,0,42.41,Odziez,0.474,Odziez
100,prod_100_5,5,0,80.19,Odziez,0.481,Odziez
100,prod_100_6,6,0,120.71,Ksiazki,0.246,Odziez
100,prod_100_7,7,0,60.2,Odziez,0.233,Odziez
101,prod_101_1,1,0,106.35,Odziez,0.702,Odziez
101,prod_101_2,2,0,165.83,Odziez,0.504,Odziez
